,ROI,Original,Hausdorff_ROI,Hausdorff_Original
Case-0204,0.831173295889923,0.8073076923076923,-1.0,0.8073076923076923
Case-0205,0.7333872978354838,0.7224458731398586,-1.0,0.7224458731398586
Case-0206,0.7866542768796962,0.7780506343916272,-1.0,0.7780506343916272
Case-0207,0.8594807577672837,0.851638013248447,-1.0,0.851638013248447
Case-0208,0.8463633851945226,0.8416408299546864,-1.0,0.8416408299546864
Case-0209,0.8484410061669309,0.8532620156822147,-1.0,0.8532620156822147
Case-0210,0.8194720751847132,0.8191794334330015,-1.0,0.8191794334330015
Case-0211,0.8059238346350928,0.8121246674268339,-1.0,0.8121246674268339
Case-0212,0.6428172330532995,0.6543942751428165,-1.0,0.6543942751428165
Case-0213,0.8558995345350036,0.8580642727821364,-1.0,0.8580642727821364
Case-0214,0.7291970578278398,0.7165950712186299,-1.0,0.7165950712186299
Case-0215,0.6591119093168833,0.6622284794851167,-1.0,0.6622284794851167
Case-0216,0.6943553329529365,0.6895541731467082,-1.0,0.6895541731467082
Case-0217,0.8656117355761672,0.8402636722492622,-1.0,0.8402636722492622
Case-0218,0.024912978617603183,0.02485414235705951,-1.0,0.02485414235705951
Case-0219,0.8481082904096149,0.8393548387096774,-1.0,0.8393548387096774
Case-0220,0.8726229607844054,0.8789090647067299,-1.0,0.8789090647067299
Case-0221,0.8252722765699796,0.8108708530805687,-1.0,0.8108708530805687
Case-0222,0.8488180274181883,0.8409614912926171,-1.0,0.8409614912926171
Case-0223,0.8088971090896128,0.8167730405922901,-1.0,0.8167730405922901
Case-0224,0.7989729771610092,0.7985248965425177,-1.0,0.7985248965425177
Case-0225,0.7990675384000969,0.7925098052827045,-1.0,0.7925098052827045
Case-0226,0.7900537831113713,0.7957947255880257,-1.0,0.7957947255880257
Case-0227,0.8456135227116947,0.8292424135247931,-1.0,0.8292424135247931
